,0,1,2,3
270,EOGHorizontalSignal-MOMENT,smECE,kmeans,0.02289775632883071
271,EOGHorizontalSignal-MOMENT,ACE,kmeans,0.026890950297024957
272,EOGVerticalSignal-MOMENT,Accuracy,no cal,0.9171270718232044
273,EOGVerticalSignal-MOMENT,CE,no cal,0.2023894763277021
274,EOGVerticalSignal-MOMENT,Brier,no cal,0.05883609844207145
275,EOGVerticalSignal-MOMENT,ECE,no cal,0.040728733228812784
276,EOGVerticalSignal-MOMENT,smECE,no cal,0.03796963694674698
277,EOGVerticalSignal-MOMENT,ACE,no cal,0.05093536256362231
278,EOGVerticalSignal-MOMENT,CE,global,0.20130343188205407
279,EOGVerticalSignal-MOMENT,Brier,global,0.059011827724928516
280,EOGVerticalSignal-MOMENT,ECE,global,0.038260405363927205
281,EOGVerticalSignal-MOMENT,smECE,global,0.03413914684341841
282,EOGVerticalSignal-MOMENT,ACE,global,0.04852956141205046
283,EOGVerticalSignal-MOMENT,CE,kmeans,0.1994834934166567
284,EOGVerticalSignal-MOMENT,Brier,kmeans,0.05869529818919381
285,EOGVerticalSignal-MOMENT,ECE,kmeans,0.036795779707260313
286,EOGVerticalSignal-MOMENT,smECE,kmeans,0.03495291176636647
287,EOGVerticalSignal-MOMENT,ACE,kmeans,0.05417045748202576
288,EthanolLevel-MOMENT,Accuracy,no cal,0.75
289,EthanolLevel-MOMENT,CE,no cal,0.5588409324349036
290,EthanolLevel-MOMENT,Brier,no cal,0.18620375010291765
291,EthanolLevel-MOMENT,ECE,no cal,0.001035951073762531
292,EthanolLevel-MOMENT,smECE,no cal,0.019360081480238572
293,EthanolLevel-MOMENT,ACE,no cal,0.049653219675026714
294,EthanolLevel-MOMENT,CE,global,0.5590741978734097
295,EthanolLevel-MOMENT,Brier,global,0.18633565277258723
296,EthanolLevel-MOMENT,ECE,global,0.012781531679519365
297,EthanolLevel-MOMENT,smECE,global,0.022131866827693632
298,EthanolLevel-MOMENT,ACE,global,0.054966643156756714
299,EthanolLevel-MOMENT,CE,kmeans,0.5616849678175279
300,EthanolLevel-MOMENT,Brier,kmeans,0.18737555101767137
301,EthanolLevel-MOMENT,ECE,kmeans,0.027819120789264767
302,EthanolLevel-MOMENT,smECE,kmeans,0.02525448903488611
303,EthanolLevel-MOMENT,ACE,kmeans,0.05644120517377157
304,FaceAll-MOMENT,Accuracy,no cal,0.9285714285714286
305,FaceAll-MOMENT,CE,no cal,0.15240498302224903
306,FaceAll-MOMENT,Brier,no cal,0.041996490491820464
307,FaceAll-MOMENT,ECE,no cal,0.07899387441221466
308,FaceAll-MOMENT,smECE,no cal,0.0583243808749142
309,FaceAll-MOMENT,ACE,no cal,0.08040146490987841
310,FaceAll-MOMENT,CE,global,0.14792149038723576
311,FaceAll-MOMENT,Brier,global,0.0456078276921941
312,FaceAll-MOMENT,ECE,global,0.04068890216645911
313,FaceAll-MOMENT,smECE,global,0.04124194551815556
314,FaceAll-MOMENT,ACE,global,0.06025739367108002
315,FaceAll-MOMENT,CE,kmeans,0.14391643447739938
316,FaceAll-MOMENT,Brier,kmeans,0.04485246709685601
317,FaceAll-MOMENT,ECE,kmeans,0.03684797276768764
318,FaceAll-MOMENT,smECE,kmeans,0.042877281747193983
319,FaceAll-MOMENT,ACE,kmeans,0.0603927428372873
320,FacesUCR-MOMENT,Accuracy,no cal,0.935
321,FacesUCR-MOMENT,CE,no cal,0.17678334839141321
322,FacesUCR-MOMENT,Brier,no cal,0.04936701055587988
323,FacesUCR-MOMENT,ECE,no cal,0.10736812666743596
324,FacesUCR-MOMENT,smECE,no cal,0.056392173092612706
325,FacesUCR-MOMENT,ACE,no cal,0.09978894664186178
326,FacesUCR-MOMENT,CE,global,0.17299656842199362
327,FacesUCR-MOMENT,Brier,global,0.05153984303630825
328,FacesUCR-MOMENT,ECE,global,0.04281184246088134
